id,date_posted,district,okrug,lat,lon,total_area,living_area,kitchen_area,rooms,floor,total_floors,building_year,building_type,ceiling_height,has_balcony,renovation,metro_station,metro_line,metro_distance_min,metro_distance_type,to_center_km,price_rub,price_per_sqm,mortgage_rate_at_listing,seller_type
S047100,2021-09-23,Dorogomilovo,ZAO,55.73983,37.56054,94.7,61.4,16.5,3,10,12,1965,panel,2.7,True,cosmetic,Novokuznetskaya,Zamoskvoretskaya,24,transport,4.08,30973000,326900,11.0,agency
S047101,2020-03-22,Solntsevo,ZAO,55.65772,37.41435,66.2,43.2,12.5,2,5,12,2023,monolith,2.7,False,cosmetic,Sokolniki,Sokolnicheskaya,101,transport,16.78,6480000,97900,8.5,owner
S047102,2022-04-27,Tyoply Stan,YuZAO,55.63127,37.48038,92.3,60.0,10.3,3,5,22,2000,monolith,2.5,False,designer,Tyoply Stan,Kaluzhsko-Rizhskaya,14,transport,16.23,25719000,278500,12.0,agency
S047103,2021-04-25,Losinoostrovsky,SVAO,55.86364,37.70726,55.0,32.2,6.0,1,9,9,1984,panel,2.7,True,designer,VDNKh,Kaluzhsko-Rizhskaya,34,transport,13.35,7885000,143300,11.0,owner
S047104,2023-12-08,Strogino,SZAO,55.80629,37.42967,65.9,45.5,12.7,2,4,5,1966,khrushchev,2.7,True,cosmetic,Oktyabrskaya,Koltsevaya,66,transport,13.3,11833000,179700,15.5,agency
S047105,2021-11-08,Beskudnikovsky,SAO,55.86179,37.52986,60.2,36.5,10.3,1,1,25,2004,modern_panel,2.7,True,cosmetic,Preobrazhenskaya Ploshchad,Sokolnicheskaya,60,transport,13.27,7653000,127100,11.0,agency
S047106,2023-11-30,Yuzhnoye Butovo,YuZAO,55.5464,37.56287,63.4,36.1,11.4,2,6,17,1997,brick,2.5,False,cosmetic,Troparyovo,Sokolnicheskaya,56,transport,23.36,9707000,153100,15.5,agency
S047107,2023-10-12,Tyoply Stan,YuZAO,55.588,37.47214,47.1,28.4,6.0,1,16,22,1949,stalin,3.0,True,cosmetic,Kantemirovskaya,Zamoskvoretskaya,50,transport,20.67,9730000,206600,15.5,agency
S047108,2021-04-19,Perovo,VAO,55.74452,37.74758,66.2,39.3,16.4,2,9,9,1983,panel,2.7,True,no_renovation,Perovo,Kalininskaya,3,walk,8.0,9832000,148500,11.0,agency
S047109,2025-10-26,Kosino-Ukhtomsky,VAO,55.73127,37.84572,55.4,37.3,8.3,1,3,12,1944,stalin,3.0,False,cosmetic,Timiryazevskaya,Serpukhovsko-Timiryazevskaya,87,transport,14.3,9465000,171000,19.5,agency
S047110,2025-01-04,Biryulyovo Vostochnoye,YuAO,55.59619,37.67269,100.3,62.2,11.2,4,10,17,2013,monolith,2.7,False,euro,Nagornaya,Serpukhovsko-Timiryazevskaya,48,transport,17.84,16196000,161400,23.5,agency
S047111,2020-10-06,Ryazanovskoye,NAO,55.47959,37.49614,44.0,28.2,8.6,1,5,17,1974,panel,3.2,True,euro,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,67,transport,31.49,3053000,69300,6.75,agency
S047112,2024-06-24,Severnoye Tushino,SZAO,55.84938,37.43833,38.0,22.7,16.1,1,8,22,1964,brick,2.5,True,euro,Dinamo,Zamoskvoretskaya,45,transport,15.58,8643000,227200,18.5,agency
S047113,2024-03-12,Shchukino,SZAO,55.80737,37.47601,64.0,35.7,13.8,3,4,9,2006,modern_panel,3.2,False,no_renovation,Shchukinskaya,Tagansko-Krasnopresnenskaya,5,walk,10.83,16697000,261000,18.5,agency
S047114,2020-03-23,Zamoskvorechye,CAO,55.71813,37.60608,44.0,28.1,7.6,1,5,5,2012,modern_panel,2.7,True,cosmetic,Kurskaya,Koltsevaya,36,transport,4.08,10313000,234200,8.5,owner
S047115,2022-09-06,Voronovskoye,TAO,55.29395,37.24392,57.4,36.1,14.5,2,5,9,1969,khrushchev,2.8,True,euro,VDNKh,Kaluzhsko-Rizhskaya,263,transport,56.38,3207000,55900,12.0,agency
S047116,2020-03-31,Meshchansky,CAO,55.78617,37.62263,50.9,31.8,8.0,1,14,22,2014,monolith,3.2,True,no_renovation,Sukharevskaya,Kaluzhsko-Rizhskaya,12,walk,3.59,15537000,305100,8.5,agency
S047117,2023-04-07,Vnukovo,ZAO,55.62283,37.30023,66.1,39.0,9.3,2,6,9,2021,monolith,2.8,True,euro,Universitet,Sokolnicheskaya,77,transport,24.82,11483000,173700,10.0,agency
S047118,2025-12-18,Khovrino,SAO,55.87315,37.47235,57.8,38.5,7.9,1,9,9,1966,panel,3.2,True,no_renovation,Pushkinskaya,Tagansko-Krasnopresnenskaya,59,transport,16.18,6244000,108000,19.5,agency
S047119,2023-09-08,Lianozovo,SVAO,55.87571,37.57442,70.3,46.4,16.4,3,1,5,2024,modern_panel,2.5,True,euro,Rechnoy Vokzal,Zamoskvoretskaya,38,transport,13.85,11223000,159800,15.5,agency
S047120,2024-04-12,Filyovsky Park,ZAO,55.75712,37.47758,79.8,50.6,12.0,3,22,22,1951,brick,3.0,True,cosmetic,Pionerskaya,Filyovskaya,17,walk,8.97,26102000,327000,18.5,agency
S047121,2022-10-15,Filyovsky Park,ZAO,55.75918,37.48934,53.4,35.8,13.7,1,23,25,1980,brick,2.7,True,euro,Mayakovskaya,Zamoskvoretskaya,37,transport,8.25,15085000,282300,10.0,owner
S047122,2025-04-20,Novogireyevo,VAO,55.77666,37.81268,74.7,45.1,15.3,3,5,5,2023,modern_panel,2.7,False,no_renovation,Novoslobodskaya,Koltsevaya,57,transport,12.27,9129000,122300,23.5,owner
S047123,2024-05-13,Maryina Roshcha,SVAO,55.7835,37.61293,52.4,29.2,7.7,1,7,9,2021,modern_panel,3.0,False,designer,Mendeleevskaya,Serpukhovsko-Timiryazevskaya,17,walk,3.33,19510000,372700,18.5,agency
S047124,2021-10-18,Alekseevsky,SVAO,55.79973,37.65951,62.6,34.6,6.0,2,2,5,2003,modern_panel,2.8,True,euro,Pervomayskaya,Arbatsko-Pokrovskaya,45,transport,5.64,13246000,211500,11.0,owner
S047125,2021-01-11,Golovinsky,SAO,55.81155,37.50795,49.7,31.8,10.4,1,5,5,1949,stalin,3.0,True,euro,Kakhovskaya,Bolshaya Koltsevaya,95,transport,9.53,7861000,158300,6.75,owner
S047126,2021-02-02,Babushkinsky,SVAO,55.88953,37.64635,57.4,38.5,11.8,1,2,9,1980,panel,2.5,False,cosmetic,Sokol,Zamoskvoretskaya,52,transport,15.17,6535000,113900,6.75,agency
S047127,2020-06-27,Kuntsevo,ZAO,55.73164,37.4109,43.3,28.9,7.3,1,20,25,2007,modern_panel,3.0,True,cosmetic,Park Pobedy,Arbatsko-Pokrovskaya,29,transport,13.37,6369000,147200,6.75,agency
S047128,2026-04-03,Molzhaninovsky,SAO,55.95152,37.41443,56.6,39.5,10.3,1,7,17,1939,stalin,3.5,False,no_renovation,Belorusskaya,Koltsevaya,98,transport,25.47,7024000,124100,19.5,agency
S047129,2022-01-15,Nagatino-Sadovniki,YuAO,55.697,37.65725,49.8,33.3,6.2,1,1,22,2008,modern_panel,2.5,True,designer,Taganskaya,Koltsevaya,30,transport,6.73,11608000,233200,22.5,agency
S047130,2021-06-11,Pervomayskoye,TAO,55.45886,37.10742,93.2,54.7,9.4,3,4,9,2000,monolith,2.5,True,cosmetic,Begovaya,Tagansko-Krasnopresnenskaya,186,transport,46.0,5997000,64300,11.0,owner
S047131,2026-04-19,Kuntsevo,ZAO,55.73467,37.42878,55.5,33.0,15.4,2,20,25,1958,stalin,3.2,True,designer,Lubyanka,Sokolnicheskaya,56,transport,12.21,18140000,326900,19.5,agency
S047132,2022-11-30,Rostokino,SVAO,55.84491,37.66395,72.2,47.9,10.2,2,9,12,1943,stalin,3.0,False,no_renovation,Trubnaya,Lyublinsko-Dmitrovskaya,38,transport,10.47,12246000,169600,10.0,agency
S047133,2021-09-06,Novokosino,VAO,55.77006,37.85738,66.0,39.3,15.9,2,5,5,1969,khrushchev,3.0,True,cosmetic,Preobrazhenskaya Ploshchad,Sokolnicheskaya,47,transport,14.91,6958000,105500,11.0,owner
S047134,2022-09-05,Aeroport,SAO,55.81958,37.55712,85.7,54.0,12.3,3,6,9,2011,monolith,3.0,True,euro,Sokol,Zamoskvoretskaya,17,walk,8.32,24280000,283400,12.0,owner
S047135,2022-04-24,Basmanny,CAO,55.77176,37.67666,52.2,30.5,7.8,1,2,5,1995,panel,2.7,True,euro,Pechatniki,Lyublinsko-Dmitrovskaya,42,transport,4.02,16076000,307800,12.0,agency
S047136,2020-05-25,Golovinsky,SAO,55.85189,37.49675,77.4,52.4,15.1,3,5,12,1971,panel,2.7,True,cosmetic,Prospekt Mira,Koltsevaya,48,transport,13.37,6226000,80500,6.75,owner
S047137,2025-10-17,Izmaylovo,VAO,55.80917,37.80889,70.4,46.5,11.8,2,6,12,1958,khrushchev,2.7,True,euro,Okhotny Ryad,Sokolnicheskaya,48,transport,13.27,13002000,184600,19.5,agency
S047138,2026-02-28,Bibirevo,SVAO,55.88901,37.59735,69.2,40.4,10.3,2,6,12,1969,panel,2.5,True,cosmetic,Novye Cheryomushki,Kaluzhsko-Rizhskaya,99,transport,15.09,9606000,138900,19.5,agency
S047139,2023-12-26,Shcherbinka,NAO,55.50694,37.5665,55.3,37.8,9.7,1,21,25,1984,brick,2.7,True,euro,Yasenevo,Kaluzhsko-Rizhskaya,54,transport,27.67,7768000,140600,15.5,owner
S047140,2020-08-06,Tyoply Stan,YuZAO,55.60653,37.48874,81.6,57.0,10.6,3,4,9,1971,khrushchev,2.7,True,euro,Tyoply Stan,Kaluzhsko-Rizhskaya,17,transport,18.36,12879000,157800,6.75,agency
S047141,2020-12-31,Lianozovo,SVAO,55.90426,37.57757,72.3,44.7,11.6,2,25,25,1975,panel,2.7,False,designer,Rechnoy Vokzal,Zamoskvoretskaya,37,transport,16.94,9700000,134200,6.75,owner
S047142,2025-10-02,Moskvorechye-Saburovo,YuAO,55.64262,37.66151,63.1,43.4,11.1,1,1,5,1954,stalin,3.0,True,no_renovation,Pechatniki,Lyublinsko-Dmitrovskaya,28,transport,12.63,10054000,159300,19.5,owner
S047143,2022-06-03,Vostochny,VAO,55.80703,37.84982,52.8,34.5,9.7,1,5,9,2018,monolith,2.7,False,cosmetic,Trubnaya,Lyublinsko-Dmitrovskaya,68,transport,15.49,7876000,149200,12.0,agency
S047144,2026-02-24,Kotlovka,YuZAO,55.64061,37.57497,58.6,34.0,13.1,3,2,22,1980,brick,2.5,False,cosmetic,Nagornaya,Serpukhovsko-Timiryazevskaya,13,walk,12.92,20882000,356100,19.5,agency
S047145,2022-09-28,Vostochnoye Izmaylovo,VAO,55.80161,37.79965,43.3,24.2,6.5,1,6,22,1966,panel,2.8,True,euro,Pervomayskaya,Arbatsko-Pokrovskaya,19,transport,12.38,8723000,201600,12.0,agency
S047146,2024-02-23,Akademichesky,YuZAO,55.69821,37.57621,94.6,56.5,14.7,4,5,17,2003,modern_panel,3.0,False,designer,Profsoyuznaya,Kaluzhsko-Rizhskaya,16,walk,6.79,41764000,441700,18.5,agency
S047147,2021-01-21,Babushkinsky,SVAO,55.87556,37.67358,59.9,36.6,8.0,2,9,9,2011,modern_panel,3.2,True,cosmetic,Sviblovo,Kaluzhsko-Rizhskaya,20,walk,13.92,8426000,140700,6.75,agency
S047148,2023-11-03,Konkovo,YuZAO,55.64244,37.51386,63.0,39.2,9.4,1,5,5,2016,modern_panel,2.5,True,euro,Prospekt Vernadskogo,Sokolnicheskaya,21,transport,14.09,15760000,250100,15.5,owner
S047149,2023-08-30,Yuzhnoye Medvedkovo,SVAO,55.8521,37.64117,75.6,51.0,12.4,2,4,12,1974,panel,3.0,True,euro,Leninsky Prospekt,Kaluzhsko-Rizhskaya,81,transport,10.99,15805000,209200,15.5,owner
S047150,2025-11-09,Chertanovo Yuzhnoye,YuAO,55.58484,37.60321,73.5,43.9,11.9,3,20,25,1980,panel,2.7,True,cosmetic,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,3,walk,18.83,14651000,199300,19.5,agency
S047151,2025-05-17,Zamoskvorechye,CAO,55.73332,37.642,59.9,39.3,8.4,2,17,22,1983,panel,2.7,True,euro,Okhotny Ryad,Sokolnicheskaya,32,transport,2.65,24863000,414800,23.5,agency
S047152,2026-03-05,Vostochnoye Izmaylovo,VAO,55.7908,37.81576,55.8,35.4,6.4,2,3,9,1962,khrushchev,2.8,False,designer,Aleksandrovsky Sad,Filyovskaya,61,transport,12.87,10626000,190300,19.5,agency
S047153,2025-12-09,Tverskoy,CAO,55.77294,37.62266,60.3,38.7,7.5,2,3,5,2009,monolith,3.0,True,euro,Aleksandrovsky Sad,Filyovskaya,24,walk,2.12,37977000,630200,19.5,owner
S047154,2020-09-13,Orekhovo-Borisovo Yuzhnoye,YuAO,55.60569,37.74458,102.8,71.8,10.9,4,4,12,2008,modern_panel,2.8,True,cosmetic,Park Kultury,Koltsevaya,70,transport,18.22,9813000,95500,6.75,owner
S047155,2021-11-06,Dorogomilovo,ZAO,55.73724,37.54163,61.5,33.9,12.6,2,6,12,2017,monolith,2.5,False,no_renovation,Slavyansky Bulvar,Arbatsko-Pokrovskaya,27,transport,5.29,16769000,272700,11.0,agency
S047156,2026-04-20,Troitsk,TAO,55.46322,37.2841,93.1,63.1,8.7,4,5,12,1947,stalin,3.0,True,euro,Yasenevo,Kaluzhsko-Rizhskaya,84,transport,38.63,9336000,100300,19.5,agency
S047157,2022-11-08,Filyovsky Park,ZAO,55.75032,37.45862,38.0,25.5,12.6,1,5,5,1971,khrushchev,2.7,True,cosmetic,Fili,Filyovskaya,25,walk,10.16,7696000,202700,10.0,agency
S047158,2025-02-12,Moskovsky,NAO,55.60041,37.381,64.7,43.8,14.8,2,22,22,1994,brick,3.0,True,cosmetic,Smolenskaya (AP),Arbatsko-Pokrovskaya,92,transport,22.74,6982000,107900,23.5,owner
S047159,2023-01-28,Chertanovo Severnoye,YuAO,55.64648,37.60851,38.0,25.7,9.0,2,20,22,2023,modern_panel,2.7,True,cosmetic,Sevastopolskaya,Serpukhovsko-Timiryazevskaya,10,walk,11.97,8078000,212300,10.0,owner
S047160,2021-10-22,Severnoye Medvedkovo,SVAO,55.88737,37.64066,67.5,37.5,13.0,2,3,5,1986,panel,3.0,True,cosmetic,Rechnoy Vokzal,Zamoskvoretskaya,48,transport,14.89,9251000,137000,11.0,agency
S047161,2024-08-20,Savyolovsky,SAO,55.78379,37.59244,58.1,38.4,9.5,2,15,25,2005,monolith,2.5,True,euro,Sokol,Zamoskvoretskaya,23,transport,3.77,18417000,317100,18.5,agency
S047162,2020-06-24,Yasenevo,YuZAO,55.60779,37.51766,61.4,34.4,7.7,1,3,12,1988,brick,2.5,True,euro,Yasenevo,Kaluzhsko-Rizhskaya,4,walk,17.49,16025000,261000,6.75,owner
S047163,2024-10-27,Yasenevo,YuZAO,55.61676,37.52818,80.1,49.1,10.8,2,4,17,1967,panel,2.5,True,euro,Yasenevo,Kaluzhsko-Rizhskaya,5,walk,16.32,27507000,343500,23.5,agency
S047164,2026-04-19,Otradnoye,SVAO,55.86339,37.59525,51.6,30.0,12.2,2,7,9,2003,monolith,2.7,True,designer,Sviblovo,Kaluzhsko-Rizhskaya,35,transport,12.28,13334000,258500,19.5,agency
S047165,2021-05-02,Dmitrovsky,SAO,55.88289,37.54617,65.2,38.8,7.5,2,5,5,1973,panel,2.5,True,euro,Oktyabrskaya,Koltsevaya,71,transport,15.08,8186000,125500,11.0,agency
S047166,2025-11-22,Biryulyovo Vostochnoye,YuAO,55.57628,37.68079,83.8,48.9,15.3,3,14,22,1966,panel,2.5,True,no_renovation,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,29,transport,20.11,9266000,110600,19.5,agency
S047167,2023-09-23,Shchapovskoye,TAO,55.37372,37.50511,91.9,55.7,12.7,4,9,12,1972,khrushchev,2.7,False,no_renovation,Yugo-Zapadnaya,Sokolnicheskaya,133,transport,42.9,4212000,45800,15.5,agency
S047168,2022-12-19,Losinoostrovsky,SVAO,55.87867,37.72222,70.9,43.4,9.0,2,2,12,2002,monolith,2.7,False,cosmetic,Kuznetsky Most,Tagansko-Krasnopresnenskaya,62,transport,15.25,10145000,143200,10.0,owner
S047169,2025-04-26,Moskvorechye-Saburovo,YuAO,55.63751,37.6899,94.3,55.3,10.5,3,12,17,1962,khrushchev,2.5,True,euro,Taganskaya,Koltsevaya,47,transport,13.65,17342000,183900,23.5,owner
S047170,2025-09-06,Golyanovo,VAO,55.82808,37.78073,48.5,30.9,8.0,1,13,17,1973,panel,2.7,True,cosmetic,Elektrozavodskaya,Arbatsko-Pokrovskaya,33,transport,12.96,5888000,121300,19.5,agency
S047171,2023-04-03,Strogino,SZAO,55.79477,37.37857,79.1,46.9,9.8,2,10,12,1938,stalin,3.5,True,cosmetic,Strogino,Arbatsko-Pokrovskaya,4,walk,15.82,30294000,383200,10.0,agency
S047172,2024-11-29,Brateyevo,YuAO,55.64099,37.77968,47.3,31.9,10.7,1,2,17,2005,modern_panel,2.5,True,cosmetic,Dubrovka,Lyublinsko-Dmitrovskaya,42,transport,16.02,6721000,142100,23.5,owner
S047173,2021-06-13,Krasnopakhorskoye,TAO,55.42696,37.28635,49.3,27.4,9.5,1,6,9,1971,khrushchev,2.8,True,euro,Nagornaya,Serpukhovsko-Timiryazevskaya,133,transport,41.99,2667000,54100,11.0,owner
S047174,2024-11-06,Tagansky,CAO,55.73216,37.63933,75.7,44.9,12.1,2,6,9,2016,monolith,2.8,True,designer,Pushkinskaya,Tagansko-Krasnopresnenskaya,28,transport,2.68,36368000,480100,23.5,agency
S047175,2022-07-15,Khoroshyovsky,SAO,55.76972,37.5664,73.0,48.9,8.8,2,1,9,2021,modern_panel,2.8,True,euro,Polezhaevskaya,Tagansko-Krasnopresnenskaya,10,walk,3.83,24600000,337100,12.0,agency
S047176,2023-06-13,Mosrentgen,NAO,55.60706,37.49004,54.3,35.7,13.3,1,8,17,1970,panel,3.2,False,cosmetic,Park Pobedy,Arbatsko-Pokrovskaya,60,transport,18.27,5412000,99600,10.0,owner
S047177,2025-08-15,Zelenograd,ZelAO,55.98387,37.1983,49.5,33.3,13.8,2,2,9,1950,brick,3.2,True,cosmetic,Pechatniki,Lyublinsko-Dmitrovskaya,195,transport,36.73,4825000,97500,19.5,owner
S047178,2022-03-29,Nagatino-Sadovniki,YuAO,55.69797,37.65516,57.6,32.8,7.0,1,7,17,2003,brick,2.7,True,cosmetic,Perovo,Kalininskaya,46,transport,6.58,9767000,169400,22.5,owner
S047179,2020-09-14,Cheryomushki,YuZAO,55.68357,37.57537,63.0,35.7,6.0,2,3,5,1968,panel,3.2,True,no_renovation,Novye Cheryomushki,Kaluzhsko-Rizhskaya,6,walk,8.32,13507000,214300,6.75,agency
S047180,2021-05-10,Zyablikovo,YuAO,55.63337,37.75638,35.9,22.4,9.6,1,7,9,1985,panel,2.8,True,euro,Profsoyuznaya,Kaluzhsko-Rizhskaya,59,transport,15.87,4620000,128600,11.0,agency
S047181,2021-05-21,Babushkinsky,SVAO,55.85944,37.67199,61.0,40.2,9.1,1,4,9,1994,panel,3.0,True,cosmetic,Ulitsa Podbelskogo,Sokolnicheskaya,33,transport,12.16,7113000,116700,11.0,owner
S047182,2024-10-15,Desyonovskoye,NAO,55.52598,37.49571,75.5,42.9,14.4,3,6,22,2021,monolith,2.8,False,cosmetic,Novye Cheryomushki,Kaluzhsko-Rizhskaya,76,transport,26.53,8719000,115500,23.5,agency
S047183,2022-01-17,Khoroshyovo-Mnyovniki,SZAO,55.77484,37.46385,56.4,36.1,6.0,1,7,12,1972,panel,2.8,True,euro,Begovaya,Tagansko-Krasnopresnenskaya,27,transport,10.09,13691000,242700,22.5,agency
S047184,2024-04-03,Yasenevo,YuZAO,55.60465,37.54766,57.1,32.6,13.2,2,16,22,1951,brick,3.2,False,no_renovation,Yasenevo,Kaluzhsko-Rizhskaya,4,walk,17.22,15648000,274200,18.5,agency
S047185,2023-04-16,Bibirevo,SVAO,55.89581,37.58545,43.3,25.1,7.5,1,8,12,1971,panel,2.7,True,cosmetic,Belorusskaya,Koltsevaya,57,transport,15.93,5596000,129300,10.0,agency
S047186,2022-12-25,Severnoye Tushino,SZAO,55.85319,37.40644,76.3,48.3,10.6,3,11,17,1970,panel,2.8,False,cosmetic,Sportivnaya,Sokolnicheskaya,70,transport,17.36,11152000,146100,10.0,agency
S047187,2021-01-09,Chertanovo Yuzhnoye,YuAO,55.59903,37.57807,72.3,42.6,8.2,3,1,9,1985,panel,2.7,False,no_renovation,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,3,walk,17.43,8234000,113900,6.75,agency
S047188,2020-01-27,Yuzhnoye Medvedkovo,SVAO,55.88692,37.64992,42.5,27.9,7.6,1,6,17,1946,stalin,3.0,True,euro,Novogireyevo,Kalininskaya,76,transport,14.9,7011000,165000,8.5,owner
S047189,2023-09-09,Zyuzino,YuZAO,55.657,37.60071,72.1,41.0,11.9,3,4,12,2001,brick,2.7,True,cosmetic,Serpukhovskaya,Serpukhovsko-Timiryazevskaya,36,transport,10.85,16136000,223700,15.5,owner
S047190,2020-01-04,Presnensky,CAO,55.75398,37.58606,45.8,25.7,11.2,1,20,22,1983,brick,2.5,True,cosmetic,Belorusskaya,Koltsevaya,19,transport,2.17,16585000,361800,8.5,agency
S047191,2023-01-03,Tsaritsyno,YuAO,55.61642,37.68011,108.8,67.3,17.2,5,7,12,2000,monolith,2.7,False,cosmetic,Kropotkinskaya,Sokolnicheskaya,62,transport,15.73,16981000,156100,10.0,agency
S047192,2020-09-27,Pokrovskoye-Streshnevo,SZAO,55.82287,37.47395,70.4,44.3,10.5,2,4,9,2002,monolith,2.5,True,euro,Sokol,Zamoskvoretskaya,22,transport,11.96,14642000,208000,6.75,owner
S047193,2020-04-13,Maryina Roshcha,SVAO,55.78802,37.60514,86.9,49.2,14.8,3,7,12,1981,panel,2.8,True,euro,Belorusskaya,Koltsevaya,31,transport,3.92,13545000,155900,6.75,owner
S047194,2023-12-07,Gagarinsky,YuZAO,55.69398,37.53382,60.3,39.3,15.5,2,1,5,2008,modern_panel,2.8,False,no_renovation,Sportivnaya,Sokolnicheskaya,28,walk,8.61,13440000,222900,15.5,agency
S047195,2021-03-02,Konkovo,YuZAO,55.61312,37.53474,71.2,49.2,10.0,3,15,17,1969,khrushchev,2.7,True,cosmetic,Nagatinskaya,Serpukhovsko-Timiryazevskaya,44,transport,16.56,10321000,145100,6.75,owner
S047196,2025-08-26,Marfino,SVAO,55.84532,37.603,86.6,55.7,15.0,3,1,9,1962,khrushchev,2.5,True,no_renovation,Filyovsky Park,Filyovskaya,53,transport,10.23,10945000,126400,19.5,agency
S047197,2026-04-14,Desyonovskoye,NAO,55.5243,37.48657,68.7,46.6,12.1,3,15,17,1972,khrushchev,2.8,False,cosmetic,Sviblovo,Kaluzhsko-Rizhskaya,157,transport,26.88,6658000,96900,19.5,owner
S047198,2023-04-03,Severny,SVAO,55.94168,37.56806,79.5,53.0,15.2,2,6,12,1977,panel,2.5,True,cosmetic,Kitay-Gorod,Kaluzhsko-Rizhskaya,86,transport,21.14,10317000,129700,10.0,owner
S047199,2026-01-01,Maryina Roshcha,SVAO,55.80319,37.5965,49.2,33.9,11.3,1,8,17,2000,monolith,2.5,True,euro,Rizhskaya,Kaluzhsko-Rizhskaya,20,walk,5.69,14658000,298000,19.5,agency
S047200,2025-05-06,Khovrino,SAO,55.90221,37.47685,105.5,70.0,10.5,4,10,22,1936,stalin,3.2,True,no_renovation,Studencheskaya,Filyovskaya,67,transport,18.78,18915000,179300,23.5,agency
S047201,2023-08-06,Klyonovskoye,TAO,55.28004,37.4679,81.9,51.4,10.7,2,4,9,2000,monolith,2.8,True,no_renovation,Park Kultury,Koltsevaya,215,transport,53.56,4153000,50700,15.5,agency
S047202,2023-06-06,Tagansky,CAO,55.73508,37.66872,64.0,44.0,10.7,2,14,17,1967,khrushchev,2.5,True,cosmetic,Borovitskaya,Serpukhovsko-Timiryazevskaya,22,transport,3.66,20650000,322700,10.0,agency
S047203,2022-11-25,Vnukovo,ZAO,55.65088,37.27405,80.7,46.4,11.6,2,6,9,1999,brick,2.5,True,designer,Yugo-Zapadnaya,Sokolnicheskaya,62,transport,24.56,14061000,174300,10.0,owner
S047204,2023-11-13,Voronovskoye,TAO,55.29654,37.21656,71.3,40.3,10.1,2,7,17,2018,monolith,2.5,True,designer,Novye Cheryomushki,Kaluzhsko-Rizhskaya,195,transport,56.87,5861000,82200,15.5,agency
S047205,2024-04-11,Orekhovo-Borisovo Yuzhnoye,YuAO,55.63347,37.73608,96.1,67.0,8.5,4,2,22,1974,brick,3.2,True,euro,Ploshchad Ilyicha,Kalininskaya,63,transport,15.22,16236000,168900,18.5,agency
S047206,2023-12-12,Tyoply Stan,YuZAO,55.62912,37.4619,77.9,42.9,11.6,3,14,17,2011,monolith,3.0,True,euro,Tyoply Stan,Kaluzhsko-Rizhskaya,14,transport,17.08,22097000,283500,15.5,owner
S047207,2020-03-10,Losinoostrovsky,SVAO,55.87562,37.71501,62.6,40.5,13.6,2,4,12,1948,stalin,3.0,False,cosmetic,Okhotny Ryad,Sokolnicheskaya,61,transport,14.76,7418000,118400,8.5,agency
S047208,2021-02-11,Timiryazevsky,SAO,55.80853,37.55803,50.0,28.0,8.5,1,7,9,1983,brick,3.0,True,cosmetic,Chistye Prudy,Sokolnicheskaya,36,transport,7.23,9073000,181500,6.75,agency
S047209,2025-04-10,Sokolniki,VAO,55.8065,37.70807,55.8,35.7,15.6,2,8,9,2003,modern_panel,2.8,True,cosmetic,Sokolniki,Sokolnicheskaya,5,walk,8.0,16285000,291900,23.5,agency
S047210,2024-09-02,Krasnoselsky,CAO,55.77247,37.6554,69.2,41.9,8.0,2,14,22,1996,brick,3.2,True,cosmetic,Dinamo,Zamoskvoretskaya,32,transport,2.99,27903000,403300,18.5,agency
S047211,2024-03-16,Biryulyovo Zapadnoye,YuAO,55.60096,37.66111,61.6,41.5,16.1,1,14,22,1967,khrushchev,2.7,True,no_renovation,Yasenevo,Kaluzhsko-Rizhskaya,37,transport,17.19,6808000,110400,18.5,owner
S047212,2021-07-13,Orekhovo-Borisovo Yuzhnoye,YuAO,55.61673,37.74865,52.0,33.7,8.1,1,7,12,1958,stalin,3.2,True,cosmetic,Sapyornoye Pole,Bolshaya Koltsevaya,96,transport,17.23,7651000,147100,11.0,agency
S047213,2025-02-05,Orekhovo-Borisovo Yuzhnoye,YuAO,55.60571,37.71216,97.5,65.1,16.1,3,3,22,2015,monolith,2.8,True,no_renovation,Perovo,Kalininskaya,65,transport,17.44,13459000,138000,23.5,agency
S047214,2022-09-15,Novogireyevo,VAO,55.72351,37.81436,38.6,21.9,13.0,1,5,5,2001,modern_panel,2.8,True,cosmetic,Perovo,Kalininskaya,13,walk,12.58,7765000,200900,12.0,agency
S047215,2021-08-11,Chertanovo Yuzhnoye,YuAO,55.59286,37.58808,106.0,72.1,11.8,5,3,12,2003,modern_panel,2.5,False,cosmetic,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,4,walk,18.02,17613000,166200,11.0,agency
S047216,2025-04-03,Nagatinsky Zaton,YuAO,55.67443,37.70912,52.5,31.0,6.0,1,5,12,2012,monolith,2.8,True,cosmetic,Mendeleevskaya,Serpukhovsko-Timiryazevskaya,59,transport,10.43,10913000,207900,23.5,agency
S047217,2023-12-23,Zyablikovo,YuAO,55.61489,37.74884,88.0,59.9,15.5,4,7,25,1951,stalin,3.5,True,designer,Nagornaya,Serpukhovsko-Timiryazevskaya,48,transport,17.42,18174000,206500,15.5,agency
